utterance_id,speaker_id,speaker_name,gender,nationality,original_set,event_id,file_path,split
utt_000228,id10003,Aamir_Khan,m,India,dev,E_6MjfYr0sQ,id10003/E_6MjfYr0sQ/00040.wav,test
utt_000229,id10003,Aamir_Khan,m,India,dev,E_6MjfYr0sQ,id10003/E_6MjfYr0sQ/00041.wav,test
utt_000230,id10003,Aamir_Khan,m,India,dev,E_6MjfYr0sQ,id10003/E_6MjfYr0sQ/00042.wav,test
utt_000231,id10003,Aamir_Khan,m,India,dev,E_6MjfYr0sQ,id10003/E_6MjfYr0sQ/00043.wav,test
utt_000232,id10003,Aamir_Khan,m,India,dev,E_6MjfYr0sQ,id10003/E_6MjfYr0sQ/00044.wav,test
utt_000233,id10003,Aamir_Khan,m,India,dev,EGPV-Xa0LGk,id10003/EGPV-Xa0LGk/00001.wav,test
utt_000234,id10003,Aamir_Khan,m,India,dev,EGPV-Xa0LGk,id10003/EGPV-Xa0LGk/00002.wav,test
utt_000235,id10003,Aamir_Khan,m,India,dev,EGPV-Xa0LGk,id10003/EGPV-Xa0LGk/00003.wav,test
utt_000236,id10003,Aamir_Khan,m,India,dev,EGPV-Xa0LGk,id10003/EGPV-Xa0LGk/00004.wav,test
utt_000237,id10003,Aamir_Khan,m,India,dev,EGPV-Xa0LGk,id10003/EGPV-Xa0LGk/00005.wav,test
utt_000238,id10003,Aamir_Khan,m,India,dev,EGPV-Xa0LGk,id10003/EGPV-Xa0LGk/00006.wav,test
utt_000239,id10003,Aamir_Khan,m,India,dev,EGPV-Xa0LGk,id10003/EGPV-Xa0LGk/00007.wav,test
utt_000240,id10003,Aamir_Khan,m,India,dev,EGPV-Xa0LGk,id10003/EGPV-Xa0LGk/00008.wav,test
utt_000241,id10003,Aamir_Khan,m,India,dev,EGPV-Xa0LGk,id10003/EGPV-Xa0LGk/00009.wav,test
utt_000242,id10003,Aamir_Khan,m,India,dev,FfmnkloV_zg,id10003/FfmnkloV_zg/00001.wav,test
utt_000243,id10003,Aamir_Khan,m,India,dev,FfmnkloV_zg,id10003/FfmnkloV_zg/00002.wav,test
utt_000244,id10003,Aamir_Khan,m,India,dev,K5zRxtXc27s,id10003/K5zRxtXc27s/00001.wav,test
utt_000245,id10003,Aamir_Khan,m,India,dev,K5zRxtXc27s,id10003/K5zRxtXc27s/00002.wav,test
utt_000246,id10003,Aamir_Khan,m,India,dev,K5zRxtXc27s,id10003/K5zRxtXc27s/00003.wav,test
utt_000247,id10003,Aamir_Khan,m,India,dev,K5zRxtXc27s,id10003/K5zRxtXc27s/00004.wav,test
utt_000248,id10003,Aamir_Khan,m,India,dev,K5zRxtXc27s,id10003/K5zRxtXc27s/00005.wav,test
utt_000249,id10003,Aamir_Khan,m,India,dev,K5zRxtXc27s,id10003/K5zRxtXc27s/00006.wav,test
utt_000250,id10003,Aamir_Khan,m,India,dev,K5zRxtXc27s,id10003/K5zRxtXc27s/00007.wav,test
utt_000251,id10003,Aamir_Khan,m,India,dev,K5zRxtXc27s,id10003/K5zRxtXc27s/00008.wav,test
utt_000252,id10003,Aamir_Khan,m,India,dev,K5zRxtXc27s,id10003/K5zRxtXc27s/00009.wav,test
utt_000253,id10003,Aamir_Khan,m,India,dev,K5zRxtXc27s,id10003/K5zRxtXc27s/00010.wav,test
utt_000254,id10003,Aamir_Khan,m,India,dev,K5zRxtXc27s,id10003/K5zRxtXc27s/00011.wav,test
utt_000255,id10003,Aamir_Khan,m,India,dev,K5zRxtXc27s,id10003/K5zRxtXc27s/00012.wav,test
utt_000256,id10003,Aamir_Khan,m,India,dev,na8-QEFmj44,id10003/na8-QEFmj44/00001.wav,test
utt_000257,id10003,Aamir_Khan,m,India,dev,na8-QEFmj44,id10003/na8-QEFmj44/00002.wav,test
utt_000258,id10003,Aamir_Khan,m,India,dev,na8-QEFmj44,id10003/na8-QEFmj44/00003.wav,test
utt_000259,id10003,Aamir_Khan,m,India,dev,na8-QEFmj44,id10003/na8-QEFmj44/00004.wav,test
utt_000260,id10003,Aamir_Khan,m,India,dev,na8-QEFmj44,id10003/na8-QEFmj44/00005.wav,test
utt_000261,id10003,Aamir_Khan,m,India,dev,NC70RWJDnMg,id10003/NC70RWJDnMg/00001.wav,test
utt_000262,id10003,Aamir_Khan,m,India,dev,NC70RWJDnMg,id10003/NC70RWJDnMg/00002.wav,test
utt_000263,id10003,Aamir_Khan,m,India,dev,NC70RWJDnMg,id10003/NC70RWJDnMg/00003.wav,test
utt_000264,id10003,Aamir_Khan,m,India,dev,NC70RWJDnMg,id10003/NC70RWJDnMg/00004.wav,test
utt_000265,id10003,Aamir_Khan,m,India,dev,NC70RWJDnMg,id10003/NC70RWJDnMg/00005.wav,test
utt_000266,id10003,Aamir_Khan,m,India,dev,tCq2LcKO6xY,id10003/tCq2LcKO6xY/00001.wav,test
utt_000267,id10003,Aamir_Khan,m,India,dev,tCq2LcKO6xY,id10003/tCq2LcKO6xY/00002.wav,test
utt_000268,id10003,Aamir_Khan,m,India,dev,Tzn91xwBaWE,id10003/Tzn91xwBaWE/00001.wav,test
utt_000269,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00001.wav,test
utt_000270,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00002.wav,test
utt_000271,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00003.wav,test
utt_000272,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00004.wav,test
utt_000273,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00005.wav,test
utt_000274,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00006.wav,test
utt_000275,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00007.wav,test
utt_000276,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00008.wav,test
utt_000277,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00009.wav,test
utt_000278,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00010.wav,test
utt_000279,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00011.wav,test
utt_000280,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00012.wav,test
utt_000281,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00013.wav,test
utt_000282,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00014.wav,test
utt_000283,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00015.wav,test
utt_000284,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00016.wav,test
utt_000285,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00017.wav,test
utt_000286,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00018.wav,test
utt_000287,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00019.wav,test
utt_000288,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00020.wav,test
utt_000289,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00021.wav,test
utt_000290,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00022.wav,test
utt_000291,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00023.wav,test
utt_000292,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00024.wav,test
utt_000293,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00025.wav,test
utt_000294,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00026.wav,test
utt_000295,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00027.wav,test
utt_000296,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00028.wav,test
utt_000297,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00029.wav,test
utt_000298,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00030.wav,test
utt_000299,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00031.wav,test
utt_000300,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00032.wav,test
utt_000301,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00033.wav,test
utt_000302,id10003,Aamir_Khan,m,India,dev,yzIXg93UOIM,id10003/yzIXg93UOIM/00034.wav,test
utt_000303,id10017,Ajay_Devgn,m,India,dev,5r-26vNFeJU,id10017/5r-26vNFeJU/00001.wav,calibration
utt_000304,id10017,Ajay_Devgn,m,India,dev,5r-26vNFeJU,id10017/5r-26vNFeJU/00002.wav,calibration
utt_000305,id10017,Ajay_Devgn,m,India,dev,5r-26vNFeJU,id10017/5r-26vNFeJU/00003.wav,calibration
utt_000306,id10017,Ajay_Devgn,m,India,dev,5r-26vNFeJU,id10017/5r-26vNFeJU/00004.wav,calibration
utt_000307,id10017,Ajay_Devgn,m,India,dev,5r-26vNFeJU,id10017/5r-26vNFeJU/00005.wav,calibration
utt_000308,id10017,Ajay_Devgn,m,India,dev,5r-26vNFeJU,id10017/5r-26vNFeJU/00006.wav,calibration
utt_000309,id10017,Ajay_Devgn,m,India,dev,5r-26vNFeJU,id10017/5r-26vNFeJU/00007.wav,calibration
utt_000310,id10017,Ajay_Devgn,m,India,dev,5r-26vNFeJU,id10017/5r-26vNFeJU/00008.wav,calibration
utt_000311,id10017,Ajay_Devgn,m,India,dev,5r-26vNFeJU,id10017/5r-26vNFeJU/00009.wav,calibration
utt_000312,id10017,Ajay_Devgn,m,India,dev,5r-26vNFeJU,id10017/5r-26vNFeJU/00010.wav,calibration
utt_000313,id10017,Ajay_Devgn,m,India,dev,5VxX7ZI5z5s,id10017/5VxX7ZI5z5s/00001.wav,calibration
utt_000314,id10017,Ajay_Devgn,m,India,dev,5VxX7ZI5z5s,id10017/5VxX7ZI5z5s/00002.wav,calibration
utt_000315,id10017,Ajay_Devgn,m,India,dev,5VxX7ZI5z5s,id10017/5VxX7ZI5z5s/00003.wav,calibration
utt_000316,id10017,Ajay_Devgn,m,India,dev,5VxX7ZI5z5s,id10017/5VxX7ZI5z5s/00004.wav,calibration
utt_000317,id10017,Ajay_Devgn,m,India,dev,5VxX7ZI5z5s,id10017/5VxX7ZI5z5s/00005.wav,calibration
utt_000318,id10017,Ajay_Devgn,m,India,dev,5VxX7ZI5z5s,id10017/5VxX7ZI5z5s/00006.wav,calibration
utt_000319,id10017,Ajay_Devgn,m,India,dev,6ya9UpdRCPs,id10017/6ya9UpdRCPs/00001.wav,calibration
utt_000320,id10017,Ajay_Devgn,m,India,dev,6ya9UpdRCPs,id10017/6ya9UpdRCPs/00002.wav,calibration
utt_000321,id10017,Ajay_Devgn,m,India,dev,7QOGR0zvTxY,id10017/7QOGR0zvTxY/00001.wav,calibration
utt_000322,id10017,Ajay_Devgn,m,India,dev,7QOGR0zvTxY,id10017/7QOGR0zvTxY/00002.wav,calibration
utt_000323,id10017,Ajay_Devgn,m,India,dev,8rp9UYZp-zA,id10017/8rp9UYZp-zA/00001.wav,calibration
utt_000324,id10017,Ajay_Devgn,m,India,dev,8rp9UYZp-zA,id10017/8rp9UYZp-zA/00002.wav,calibration
utt_000325,id10017,Ajay_Devgn,m,India,dev,8rp9UYZp-zA,id10017/8rp9UYZp-zA/00003.wav,calibration
utt_000326,id10017,Ajay_Devgn,m,India,dev,8rp9UYZp-zA,id10017/8rp9UYZp-zA/00004.wav,calibration
utt_000327,id10017,Ajay_Devgn,m,India,dev,8rp9UYZp-zA,id10017/8rp9UYZp-zA/00005.wav,calibration
utt_000328,id10017,Ajay_Devgn,m,India,dev,8rp9UYZp-zA,id10017/8rp9UYZp-zA/00006.wav,calibration
utt_000329,id10017,Ajay_Devgn,m,India,dev,8rp9UYZp-zA,id10017/8rp9UYZp-zA/00007.wav,calibration
utt_000330,id10017,Ajay_Devgn,m,India,dev,8rp9UYZp-zA,id10017/8rp9UYZp-zA/00008.wav,calibration
utt_000331,id10017,Ajay_Devgn,m,India,dev,8rp9UYZp-zA,id10017/8rp9UYZp-zA/00009.wav,calibration
utt_000332,id10017,Ajay_Devgn,m,India,dev,8rp9UYZp-zA,id10017/8rp9UYZp-zA/00010.wav,calibration
utt_000333,id10017,Ajay_Devgn,m,India,dev,8rp9UYZp-zA,id10017/8rp9UYZp-zA/00011.wav,calibration
utt_000334,id10017,Ajay_Devgn,m,India,dev,8rp9UYZp-zA,id10017/8rp9UYZp-zA/00012.wav,calibration
utt_000335,id10017,Ajay_Devgn,m,India,dev,8rp9UYZp-zA,id10017/8rp9UYZp-zA/00013.wav,calibration
utt_000336,id10017,Ajay_Devgn,m,India,dev,8rp9UYZp-zA,id10017/8rp9UYZp-zA/00014.wav,calibration
utt_000337,id10017,Ajay_Devgn,m,India,dev,8rp9UYZp-zA,id10017/8rp9UYZp-zA/00015.wav,calibration
utt_000338,id10017,Ajay_Devgn,m,India,dev,8rp9UYZp-zA,id10017/8rp9UYZp-zA/00016.wav,calibration
utt_000339,id10017,Ajay_Devgn,m,India,dev,8rp9UYZp-zA,id10017/8rp9UYZp-zA/00017.wav,calibration
utt_000340,id10017,Ajay_Devgn,m,India,dev,8rp9UYZp-zA,id10017/8rp9UYZp-zA/00018.wav,calibration
utt_000341,id10017,Ajay_Devgn,m,India,dev,bNNIcOJGy4w,id10017/bNNIcOJGy4w/00001.wav,calibration
utt_000342,id10017,Ajay_Devgn,m,India,dev,bNNIcOJGy4w,id10017/bNNIcOJGy4w/00002.wav,calibration
utt_000343,id10017,Ajay_Devgn,m,India,dev,bNNIcOJGy4w,id10017/bNNIcOJGy4w/00003.wav,calibration
utt_000344,id10017,Ajay_Devgn,m,India,dev,bNNIcOJGy4w,id10017/bNNIcOJGy4w/00004.wav,calibration
utt_000345,id10017,Ajay_Devgn,m,India,dev,BuecddErOwU,id10017/BuecddErOwU/00001.wav,calibration
utt_000346,id10017,Ajay_Devgn,m,India,dev,BuecddErOwU,id10017/BuecddErOwU/00002.wav,calibration
utt_000347,id10017,Ajay_Devgn,m,India,dev,BuecddErOwU,id10017/BuecddErOwU/00003.wav,calibration
utt_000348,id10017,Ajay_Devgn,m,India,dev,BuecddErOwU,id10017/BuecddErOwU/00004.wav,calibration
utt_000349,id10017,Ajay_Devgn,m,India,dev,BuecddErOwU,id10017/BuecddErOwU/00005.wav,calibration
utt_000350,id10017,Ajay_Devgn,m,India,dev,BuecddErOwU,id10017/BuecddErOwU/00006.wav,calibration
utt_000351,id10017,Ajay_Devgn,m,India,dev,BuecddErOwU,id10017/BuecddErOwU/00007.wav,calibration
utt_000352,id10017,Ajay_Devgn,m,India,dev,BuecddErOwU,id10017/BuecddErOwU/00008.wav,calibration
utt_000353,id10017,Ajay_Devgn,m,India,dev,BuecddErOwU,id10017/BuecddErOwU/00009.wav,calibration
utt_000354,id10017,Ajay_Devgn,m,India,dev,BuecddErOwU,id10017/BuecddErOwU/00010.wav,calibration
utt_000355,id10017,Ajay_Devgn,m,India,dev,BuecddErOwU,id10017/BuecddErOwU/00011.wav,calibration
utt_000356,id10017,Ajay_Devgn,m,India,dev,BuecddErOwU,id10017/BuecddErOwU/00012.wav,calibration
utt_000357,id10017,Ajay_Devgn,m,India,dev,BuecddErOwU,id10017/BuecddErOwU/00013.wav,calibration
utt_000358,id10017,Ajay_Devgn,m,India,dev,BuecddErOwU,id10017/BuecddErOwU/00014.wav,calibration
utt_000359,id10017,Ajay_Devgn,m,India,dev,BuecddErOwU,id10017/BuecddErOwU/00015.wav,calibration
utt_000360,id10017,Ajay_Devgn,m,India,dev,BuecddErOwU,id10017/BuecddErOwU/00016.wav,calibration
utt_000361,id10017,Ajay_Devgn,m,India,dev,BuecddErOwU,id10017/BuecddErOwU/00017.wav,calibration
utt_000362,id10017,Ajay_Devgn,m,India,dev,BuecddErOwU,id10017/BuecddErOwU/00018.wav,calibration
utt_000363,id10017,Ajay_Devgn,m,India,dev,CYb_opUpiw4,id10017/CYb_opUpiw4/00001.wav,calibration
utt_000364,id10017,Ajay_Devgn,m,India,dev,CYb_opUpiw4,id10017/CYb_opUpiw4/00002.wav,calibration
utt_000365,id10017,Ajay_Devgn,m,India,dev,CYb_opUpiw4,id10017/CYb_opUpiw4/00003.wav,calibration
utt_000366,id10017,Ajay_Devgn,m,India,dev,CYb_opUpiw4,id10017/CYb_opUpiw4/00004.wav,calibration
utt_000367,id10017,Ajay_Devgn,m,India,dev,CYb_opUpiw4,id10017/CYb_opUpiw4/00005.wav,calibration
utt_000368,id10017,Ajay_Devgn,m,India,dev,CYb_opUpiw4,id10017/CYb_opUpiw4/00006.wav,calibration
utt_000369,id10017,Ajay_Devgn,m,India,dev,CYb_opUpiw4,id10017/CYb_opUpiw4/00007.wav,calibration
utt_000370,id10017,Ajay_Devgn,m,India,dev,CYb_opUpiw4,id10017/CYb_opUpiw4/00008.wav,calibration
utt_000371,id10017,Ajay_Devgn,m,India,dev,CYb_opUpiw4,id10017/CYb_opUpiw4/00009.wav,calibration
utt_000372,id10017,Ajay_Devgn,m,India,dev,CYb_opUpiw4,id10017/CYb_opUpiw4/00010.wav,calibration
utt_000373,id10017,Ajay_Devgn,m,India,dev,CYb_opUpiw4,id10017/CYb_opUpiw4/00011.wav,calibration
utt_000374,id10017,Ajay_Devgn,m,India,dev,CYb_opUpiw4,id10017/CYb_opUpiw4/00012.wav,calibration
utt_000375,id10017,Ajay_Devgn,m,India,dev,CYb_opUpiw4,id10017/CYb_opUpiw4/00013.wav,calibration
utt_000376,id10017,Ajay_Devgn,m,India,dev,CYb_opUpiw4,id10017/CYb_opUpiw4/00014.wav,calibration
utt_000377,id10017,Ajay_Devgn,m,India,dev,CYb_opUpiw4,id10017/CYb_opUpiw4/00015.wav,calibration
utt_000378,id10017,Ajay_Devgn,m,India,dev,CYb_opUpiw4,id10017/CYb_opUpiw4/00016.wav,calibration
utt_000379,id10017,Ajay_Devgn,m,India,dev,CYb_opUpiw4,id10017/CYb_opUpiw4/00017.wav,calibration
utt_000380,id10017,Ajay_Devgn,m,India,dev,CYb_opUpiw4,id10017/CYb_opUpiw4/00018.wav,calibration
utt_000381,id10017,Ajay_Devgn,m,India,dev,CYb_opUpiw4,id10017/CYb_opUpiw4/00019.wav,calibration
utt_000382,id10017,Ajay_Devgn,m,India,dev,CYb_opUpiw4,id10017/CYb_opUpiw4/00020.wav,calibration
utt_000383,id10017,Ajay_Devgn,m,India,dev,CYb_opUpiw4,id10017/CYb_opUpiw4/00021.wav,calibration
utt_000384,id10017,Ajay_Devgn,m,India,dev,CYb_opUpiw4,id10017/CYb_opUpiw4/00022.wav,calibration
utt_000385,id10017,Ajay_Devgn,m,India,dev,CYb_opUpiw4,id10017/CYb_opUpiw4/00023.wav,calibration
utt_000386,id10017,Ajay_Devgn,m,India,dev,CYb_opUpiw4,id10017/CYb_opUpiw4/00024.wav,calibration
utt_000387,id10017,Ajay_Devgn,m,India,dev,CYb_opUpiw4,id10017/CYb_opUpiw4/00025.wav,calibration
utt_000388,id10017,Ajay_Devgn,m,India,dev,CYb_opUpiw4,id10017/CYb_opUpiw4/00026.wav,calibration
utt_000389,id10017,Ajay_Devgn,m,India,dev,CYb_opUpiw4,id10017/CYb_opUpiw4/00027.wav,calibration
utt_000390,id10017,Ajay_Devgn,m,India,dev,CYb_opUpiw4,id10017/CYb_opUpiw4/00028.wav,calibration
utt_000391,id10017,Ajay_Devgn,m,India,dev,CYb_opUpiw4,id10017/CYb_opUpiw4/00029.wav,calibration
utt_000392,id10017,Ajay_Devgn,m,India,dev,CYb_opUpiw4,id10017/CYb_opUpiw4/00030.wav,calibration
utt_000393,id10017,Ajay_Devgn,m,India,dev,iwN6Hu6xyM0,id10017/iwN6Hu6xyM0/00001.wav,calibration
utt_000394,id10017,Ajay_Devgn,m,India,dev,iwN6Hu6xyM0,id10017/iwN6Hu6xyM0/00002.wav,calibration
utt_000395,id10017,Ajay_Devgn,m,India,dev,iwN6Hu6xyM0,id10017/iwN6Hu6xyM0/00003.wav,calibration
utt_000396,id10017,Ajay_Devgn,m,India,dev,iwN6Hu6xyM0,id10017/iwN6Hu6xyM0/00004.wav,calibration
utt_000397,id10017,Ajay_Devgn,m,India,dev,iwN6Hu6xyM0,id10017/iwN6Hu6xyM0/00005.wav,calibration
utt_000398,id10017,Ajay_Devgn,m,India,dev,iwN6Hu6xyM0,id10017/iwN6Hu6xyM0/00006.wav,calibration
utt_000399,id10017,Ajay_Devgn,m,India,dev,Pkfu9rKM5QA,id10017/Pkfu9rKM5QA/00001.wav,calibration
utt_000400,id10017,Ajay_Devgn,m,India,dev,Pkfu9rKM5QA,id10017/Pkfu9rKM5QA/00002.wav,calibration
utt_000401,id10017,Ajay_Devgn,m,India,dev,Pkfu9rKM5QA,id10017/Pkfu9rKM5QA/00003.wav,calibration
utt_000402,id10017,Ajay_Devgn,m,India,dev,Pkfu9rKM5QA,id10017/Pkfu9rKM5QA/00004.wav,calibration
utt_000403,id10017,Ajay_Devgn,m,India,dev,Pkfu9rKM5QA,id10017/Pkfu9rKM5QA/00005.wav,calibration
utt_000404,id10017,Ajay_Devgn,m,India,dev,Pkfu9rKM5QA,id10017/Pkfu9rKM5QA/00006.wav,calibration
utt_000405,id10017,Ajay_Devgn,m,India,dev,Pkfu9rKM5QA,id10017/Pkfu9rKM5QA/00007.wav,calibration
utt_000406,id10017,Ajay_Devgn,m,India,dev,pOJlOI5cDZw,id10017/pOJlOI5cDZw/00001.wav,calibration
utt_000407,id10017,Ajay_Devgn,m,India,dev,pOJlOI5cDZw,id10017/pOJlOI5cDZw/00002.wav,calibration
utt_000408,id10017,Ajay_Devgn,m,India,dev,pOJlOI5cDZw,id10017/pOJlOI5cDZw/00003.wav,calibration
utt_000409,id10017,Ajay_Devgn,m,India,dev,pOJlOI5cDZw,id10017/pOJlOI5cDZw/00004.wav,calibration
utt_000410,id10017,Ajay_Devgn,m,India,dev,pOJlOI5cDZw,id10017/pOJlOI5cDZw/00005.wav,calibration
utt_000411,id10017,Ajay_Devgn,m,India,dev,pOJlOI5cDZw,id10017/pOJlOI5cDZw/00006.wav,calibration
utt_000412,id10017,Ajay_Devgn,m,India,dev,Px9R6A3XKDM,id10017/Px9R6A3XKDM/00001.wav,calibration
utt_000413,id10017,Ajay_Devgn,m,India,dev,Px9R6A3XKDM,id10017/Px9R6A3XKDM/00002.wav,calibration
utt_000414,id10017,Ajay_Devgn,m,India,dev,Px9R6A3XKDM,id10017/Px9R6A3XKDM/00003.wav,calibration
utt_000415,id10017,Ajay_Devgn,m,India,dev,Px9R6A3XKDM,id10017/Px9R6A3XKDM/00004.wav,calibration
utt_000416,id10017,Ajay_Devgn,m,India,dev,PynZ3bQ3Ga4,id10017/PynZ3bQ3Ga4/00001.wav,calibration
utt_000417,id10017,Ajay_Devgn,m,India,dev,PynZ3bQ3Ga4,id10017/PynZ3bQ3Ga4/00002.wav,calibration
utt_000418,id10017,Ajay_Devgn,m,India,dev,qFUUDSjCy5M,id10017/qFUUDSjCy5M/00001.wav,calibration
utt_000419,id10017,Ajay_Devgn,m,India,dev,qFUUDSjCy5M,id10017/qFUUDSjCy5M/00002.wav,calibration
utt_000420,id10017,Ajay_Devgn,m,India,dev,qFUUDSjCy5M,id10017/qFUUDSjCy5M/00003.wav,calibration
utt_000421,id10017,Ajay_Devgn,m,India,dev,qFUUDSjCy5M,id10017/qFUUDSjCy5M/00004.wav,calibration
utt_000422,id10017,Ajay_Devgn,m,India,dev,qFUUDSjCy5M,id10017/qFUUDSjCy5M/00005.wav,calibration
utt_000423,id10017,Ajay_Devgn,m,India,dev,qFUUDSjCy5M,id10017/qFUUDSjCy5M/00006.wav,calibration
utt_000424,id10017,Ajay_Devgn,m,India,dev,qFUUDSjCy5M,id10017/qFUUDSjCy5M/00007.wav,calibration
utt_000425,id10017,Ajay_Devgn,m,India,dev,qFUUDSjCy5M,id10017/qFUUDSjCy5M/00008.wav,calibration
utt_000426,id10017,Ajay_Devgn,m,India,dev,uy0-9hpmHJs,id10017/uy0-9hpmHJs/00001.wav,calibration
utt_000427,id10017,Ajay_Devgn,m,India,dev,uy0-9hpmHJs,id10017/uy0-9hpmHJs/00002.wav,calibration
utt_000428,id10017,Ajay_Devgn,m,India,dev,xH3Pp_5yxOk,id10017/xH3Pp_5yxOk/00001.wav,calibration
utt_000429,id10017,Ajay_Devgn,m,India,dev,xH3Pp_5yxOk,id10017/xH3Pp_5yxOk/00002.wav,calibration
utt_000430,id10017,Ajay_Devgn,m,India,dev,xH3Pp_5yxOk,id10017/xH3Pp_5yxOk/00003.wav,calibration
utt_000431,id10017,Ajay_Devgn,m,India,dev,xH3Pp_5yxOk,id10017/xH3Pp_5yxOk/00004.wav,calibration
utt_000432,id10017,Ajay_Devgn,m,India,dev,xH3Pp_5yxOk,id10017/xH3Pp_5yxOk/00005.wav,calibration
utt_000433,id10017,Ajay_Devgn,m,India,dev,xH3Pp_5yxOk,id10017/xH3Pp_5yxOk/00006.wav,calibration
utt_000434,id10017,Ajay_Devgn,m,India,dev,xH3Pp_5yxOk,id10017/xH3Pp_5yxOk/00007.wav,calibration
utt_000435,id10017,Ajay_Devgn,m,India,dev,xH3Pp_5yxOk,id10017/xH3Pp_5yxOk/00008.wav,calibration
utt_000436,id10017,Ajay_Devgn,m,India,dev,xH3Pp_5yxOk,id10017/xH3Pp_5yxOk/00009.wav,calibration
utt_000437,id10017,Ajay_Devgn,m,India,dev,xH3Pp_5yxOk,id10017/xH3Pp_5yxOk/00010.wav,calibration
utt_000438,id10017,Ajay_Devgn,m,India,dev,xH3Pp_5yxOk,id10017/xH3Pp_5yxOk/00011.wav,calibration
utt_000439,id10017,Ajay_Devgn,m,India,dev,xH3Pp_5yxOk,id10017/xH3Pp_5yxOk/00012.wav,calibration
utt_000440,id10017,Ajay_Devgn,m,India,dev,xH3Pp_5yxOk,id10017/xH3Pp_5yxOk/00013.wav,calibration
utt_000441,id10017,Ajay_Devgn,m,India,dev,xH3Pp_5yxOk,id10017/xH3Pp_5yxOk/00014.wav,calibration
utt_000442,id10017,Ajay_Devgn,m,India,dev,xH3Pp_5yxOk,id10017/xH3Pp_5yxOk/00015.wav,calibration
utt_000443,id10017,Ajay_Devgn,m,India,dev,xH3Pp_5yxOk,id10017/xH3Pp_5yxOk/00016.wav,calibration
utt_000444,id10017,Ajay_Devgn,m,India,dev,xH3Pp_5yxOk,id10017/xH3Pp_5yxOk/00017.wav,calibration
utt_000445,id10017,Ajay_Devgn,m,India,dev,xH3Pp_5yxOk,id10017/xH3Pp_5yxOk/00018.wav,calibration
utt_000446,id10017,Ajay_Devgn,m,India,dev,xH3Pp_5yxOk,id10017/xH3Pp_5yxOk/00019.wav,calibration
utt_000447,id10017,Ajay_Devgn,m,India,dev,xH3Pp_5yxOk,id10017/xH3Pp_5yxOk/00020.wav,calibration
utt_000448,id10017,Ajay_Devgn,m,India,dev,xH3Pp_5yxOk,id10017/xH3Pp_5yxOk/00021.wav,calibration
